Frame,Timestamp,left,right,correlation
52,1.7333333333333334,6.290415246455916,8.012796863498211,0.5983950812493196
53,1.7666666666666666,4.703784344728238,7.271575224057286,0.5842524086154988
54,1.8,8.086498139221291,7.067851582545931,0.5812636564613209
55,1.8333333333333333,6.076077855207375,7.539037650199513,0.562809534607401
56,1.8666666666666667,4.837073693999271,6.310209315331813,0.5488343384487693
57,1.9,4.028783827694483,8.12920801931987,0.5392887312135866
58,1.9333333333333333,6.324636550334295,10.467489784090155,0.5326758196473066
59,1.9666666666666666,6.646330433864131,5.3289080218410145,0.5335089128305481
60,2.0,7.134738345704388,9.466973218553603,0.5297493505450741
61,2.033333333333333,5.9862343773360704,11.944704380679633,0.5166269573531953
62,2.066666666666667,6.215150670683677,9.344934291581975,0.49461230312522936
63,2.1,7.699777487077872,6.980703799407637,0.4923574136239764
64,2.1333333333333333,8.376534783413128,10.144859648278052,0.4875295112189934
65,2.1666666666666665,9.807047505656573,8.300424349097776,0.4806481107925476
66,2.2,12.00127917091676,12.576139211563016,0.4959794603028265
67,2.2333333333333334,10.356599531966145,14.11920110918429,0.4930254518675624
68,2.2666666666666666,12.14377749588968,18.240765215673985,0.5339025266850531
69,2.3,13.760463811026657,13.461892122640908,0.5116069155042773
70,2.3333333333333335,9.639909740076003,11.073044533905511,0.509573788580032
71,2.3666666666666667,7.455171406980641,11.445993443147298,0.515715425845578
72,2.4,7.003197557805201,13.985266729691489,0.4997695925965372
73,2.433333333333333,7.578964682823456,10.959946391848243,0.5051269975778434
74,2.466666666666667,5.024396188726018,10.11357130981889,0.5015626533224736
75,2.5,8.86287980692737,9.423119535902954,0.5232517234875208
76,2.533333333333333,4.115984984334929,3.71489041480645,0.5946718595856596
77,2.566666666666667,3.7442412171998294,6.236038897397294,0.6407744806764205
78,2.6,4.397917353980682,3.787412520732804,0.7021037193040264
79,2.6333333333333333,5.051946135360361,5.696310913285747,0.7036822614920578
80,2.6666666666666665,4.74025537952832,4.278853700726423,0.7153997430430533
81,2.7,5.991844523951362,6.303031010588135,0.7243714985440302
82,2.7333333333333334,7.445044705158691,5.003294052827342,0.7021253737374179
83,2.7666666666666666,5.565477430430255,4.161237368115027,0.7032881605889145
84,2.8,9.285834320791544,2.4605058273911617,0.6231630979330223
85,2.8333333333333335,5.899742096383411,5.419389935118417,0.6262387126746878
86,2.8666666666666667,5.681684779436805,7.2118959952794865,0.6222652282945461
87,2.9,4.433155821462551,7.051789460029468,0.6349039583582307
88,2.933333333333333,6.889393606870792,6.968188776490978,0.6459471195965786
89,2.966666666666667,8.727745685630007,10.158247089563385,0.649641601021471
90,3.0,6.611665968272657,12.2803011258463,0.6303852112366363
91,3.033333333333333,6.351215470611924,13.837614672981493,0.6178276425231881
92,3.066666666666667,6.9003653261875995,12.543210985930564,0.6063343577888405
93,3.1,5.92201283355373,13.399944016140536,0.5746438500424803
94,3.1333333333333333,9.38657464257924,13.144463256057032,0.5846130559755962
95,3.1666666666666665,8.395121316497063,10.504988350246524,0.6045932864333252
96,3.2,10.71074664728603,10.255235897777796,0.5864078186745684
97,3.2333333333333334,10.14306121767735,10.2901877002587,0.5602549887734746
98,3.2666666666666666,8.427301611771737,12.978899914341742,0.48339823520126257
99,3.3,8.306771905087185,14.72717704142029,0.4509091001957097
100,3.3333333333333335,9.697623231009203,15.37760643910254,0.4865353387436482
101,3.3666666666666667,9.19073002347857,12.812034870037959,0.5036484881822801
102,3.4,7.301914691566373,9.280854685608078,0.5186557269994942
103,3.433333333333333,6.1448800967418,4.2841576036275395,0.5198879108632951
104,3.466666666666667,11.170362361931632,14.935168718185265,0.5879311517261077
105,3.5,9.262383579076005,17.97678964868841,0.6084079238436387
106,3.533333333333333,9.506224472700243,21.273516813509975,0.5959715015371277
107,3.566666666666667,18.70736492843129,35.164451981499056,0.7980306174624193
108,3.6,16.339807409127665,20.32542717151912,0.7903349637769117
109,3.6333333333333333,14.240246922653503,20.24152590039663,0.797123684057271
110,3.6666666666666665,40.04560253817387,13.544169482907591,0.41653292111924717
111,3.7,24.17751856894788,15.770248484793358,0.41126218651301977
112,3.7333333333333334,21.420309380381955,15.925242803133923,0.4130277778865137
113,3.7666666666666666,15.978001996213816,20.51315572754074,0.40933922211884266
114,3.8,13.945877559823586,18.49212931189165,0.42087379515658074
115,3.8333333333333335,5.580646838321884,7.146647045155931,0.4199719150306122
116,3.8666666666666667,11.211063976476597,7.8525326225841665,0.3961314062703447
117,3.9,8.308653331276883,7.816721197066457,0.3794848620967808
118,3.933333333333333,7.7017010350394886,9.861661657588398,0.37229977940352593
119,3.966666666666667,8.50754103152574,21.834348702837726,0.33549866469213196
120,4.0,13.140279373890012,7.754197844880274,0.3157552337762209
121,4.033333333333333,14.756210041743469,9.209949462070746,0.301738134810743
122,4.066666666666666,13.212719035197495,16.90581425179719,0.2988318947831922
123,4.1,14.080136101182584,19.35143069665703,0.3010877250870602
124,4.133333333333334,16.525724119684263,29.695670879245206,0.31288114458716226
125,4.166666666666667,14.608361333420351,19.998147528526303,0.30458980858419704
126,4.2,8.366051273510744,14.77121228083949,0.299054902246891
127,4.233333333333333,9.942053082850922,14.128609402623937,0.29381070425876554
128,4.266666666666667,7.112491736385484,23.46534941053911,0.24392542070280307
129,4.3,14.05671783972984,20.472983392603048,0.2427284258029948
130,4.333333333333333,15.509912021505851,16.653413669145376,0.24192830940992743
131,4.366666666666666,28.285443308824682,11.528990867654514,0.16669802756367116
132,4.4,20.774530654326988,9.110762641622989,0.10117303990914436
133,4.433333333333334,23.878666485550763,10.38012621662034,-0.008477433134761563
134,4.466666666666667,23.831398227442257,8.85241876154864,-0.05652548038113263
135,4.5,20.144998607316793,11.50874810964092,-0.06261447658640037
136,4.533333333333333,11.053883015283546,20.573384020005058,-0.05504906556126313
137,4.566666666666666,17.16465154533117,26.55319154683943,-0.09390276445023364
138,4.6,17.11688729406073,23.549078196932783,-0.08616504346415167
139,4.633333333333334,10.602937261495303,10.845918272214506,-0.06132604052820997
140,4.666666666666667,6.932535333278121,11.622339327762274,-0.002007399501414084
141,4.7,8.28265616087942,9.956498774778762,0.024632735746256136
142,4.733333333333333,11.016308154776898,9.593370294671947,0.03438110048607277
143,4.766666666666667,17.767036921822026,15.555366148999049,0.02494073913959552
144,4.8,9.780033313172181,14.984381430246525,0.023233123123937872
145,4.833333333333333,11.300014932285366,15.287023663769979,-0.041619764379359735
146,4.866666666666666,9.482884982833975,14.722583988574597,-0.0605099829907734
147,4.9,11.05306376573532,10.643720275413818,-0.09313740801347024
148,4.933333333333334,20.254523162065148,13.452416731382488,-0.14650441625938496
149,4.966666666666667,9.449115798251361,27.447451878571265,-0.16257215277346546
150,5.0,14.792471595193248,24.521015580004878,-0.16832881991024404
151,5.033333333333333,9.882629370634145,23.47900216220912,-0.19556675720029257
152,5.066666666666666,18.033530030000563,19.018401295332765,-0.18438855674998758
153,5.1,15.658043860366698,26.05393378263563,-0.16543601974381109
154,5.133333333333334,18.61720823276224,19.61099960844121,-0.19281236640564262
155,5.166666666666667,20.599237284945897,20.166151043550084,-0.1667053690929211
156,5.2,22.06822707511516,6.366377952922312,-0.24088578653556714
157,5.233333333333333,15.697786249594644,19.92552377989516,-0.2544554452455477
158,5.266666666666667,13.391385544738851,8.523749643672016,-0.184559773929433
159,5.3,16.075357692878377,7.351470482622544,-0.17776841406735872
160,5.333333333333333,13.135420895659902,9.166292959784142,-0.15888172840613304
161,5.366666666666666,12.135893342659767,17.330894008939975,-0.12729730597268482
162,5.4,6.628060494351182,23.314169144626586,-0.14694349960446043
163,5.433333333333334,7.792545756570014,11.551007426818003,-0.059276475447793624
164,5.466666666666667,7.435528162857063,18.6497076742991,0.00793079446895625
165,5.5,6.326690514584422,16.953121080659578,0.04597568441579669
166,5.533333333333333,12.7045097569487,20.039404664735688,0.054567002289708906
167,5.566666666666666,4.585031772017558,9.716032650146396,0.06537704127915567
168,5.6,6.095880796737252,13.790072809823048,0.037484448065928294
169,5.633333333333334,3.1498899746794766,12.25473694162282,0.06308711476150802
170,5.666666666666667,4.84464508394717,12.792196529844556,0.06255847987302354
171,5.7,6.673787884025264,9.811220648715688,0.07347655948936974
172,5.733333333333333,10.119578263043401,11.04530293980913,0.07743103849883229
173,5.766666666666667,8.812023316140566,9.824285181684829,0.09800851231775755
174,5.8,13.57432108422564,7.635142581156548,0.07687134529126954
175,5.833333333333333,8.72215514006124,6.906171828475537,0.10021807753854756
176,5.866666666666666,7.91362065579966,8.850484174195486,0.12108388368204932
177,5.9,7.734590157479365,5.175627642683966,0.15103574615227236
178,5.933333333333334,7.173868011596635,6.248867705980653,0.19862410158156601
179,5.966666666666667,16.861695151053706,5.066069982773797,0.1714011770686197
180,6.0,11.631614538142042,3.8771932683532917,0.12764640937099933
181,6.033333333333333,14.760039290264189,6.011224784604891,0.12034970252380105
182,6.066666666666666,7.400265270733118,7.298341887833568,0.09196669041262558
183,6.1,9.955239845242694,7.479428119781514,0.019999458756531974
184,6.133333333333334,7.742416165316274,6.815206406507521,-0.05392078650748353
185,6.166666666666667,11.324271601266695,8.555818764396793,-0.21914810722545858
186,6.2,6.734968106868168,9.7963560606496,-0.15539783093288184
187,6.233333333333333,12.131949964729118,23.918691229587804,-0.19354190168105032
188,6.266666666666667,9.50181822543949,43.18749604123049,-0.11384638002147177
189,6.3,14.198573251675567,23.042811177892823,-0.0051988704096130765
190,6.333333333333333,11.222191915283803,10.409164440738067,0.00631861184884018
191,6.366666666666666,8.766753132083435,16.388706214927428,-0.014279362600558175
192,6.4,8.149982830610718,20.401966957097763,0.011350231352811149
193,6.433333333333334,9.410865530431643,17.598617398029795,0.011161853531477608
194,6.466666666666667,12.490247693495549,11.787190779070148,0.02297319473604635
195,6.5,14.504124314430664,7.667057669344651,0.011667453728666281
196,6.533333333333333,12.842382334484757,7.078347539778824,-0.04179094564042989
197,6.566666666666666,11.405067864425694,8.492938738162314,-0.0643771691470569
198,6.6,8.282861372198187,9.743876537375531,-0.04977015416399634
199,6.633333333333334,7.365036034307549,6.829548862880722,-0.026524337676617712
200,6.666666666666667,5.895178557895331,5.807979542976633,0.02038179890285228
201,6.7,8.301360396706732,9.767368018177725,0.01765566225461539
202,6.733333333333333,11.502058380736973,8.851318669622351,0.013085583861873829
203,6.766666666666667,18.611083791031554,7.867170651226999,-0.025867854616077
204,6.8,19.741471785417414,17.0558095670848,0.0546220164374168
205,6.833333333333333,22.174141331203305,13.667531039860693,0.06395603457591957
206,6.866666666666666,20.94634555027982,8.415528250928515,0.021840007989163426
207,6.9,24.580451000803492,9.61454258962567,-0.0252087461737749
208,6.933333333333334,31.43523221893438,10.17637843700249,-0.0635067278998568
209,6.966666666666667,24.95534236423966,12.492207837763077,-0.03785694761593756
210,7.0,14.450282460539412,12.144410535673693,-0.04856995217318345
211,7.033333333333333,11.960283819211035,8.069558068793121,-0.03819493097336393
212,7.066666666666666,7.274605395014752,7.468446925703342,-0.03846613174701965
213,7.1,4.7684523962370315,6.544721226682959,-0.014266324772938016
214,7.133333333333334,6.977354074115328,7.113768739289638,-0.012557323640199207
215,7.166666666666667,8.489961360502916,5.835693564287791,0.0033597931375543956
216,7.2,6.766672811539383,4.1039002139684575,0.02710784252640997
217,7.233333333333333,4.306502783444963,3.547874160285529,0.07967227744117389
218,7.266666666666667,4.334099392693115,3.0751853373566953,0.29271245386693456
219,7.3,4.590308946203539,3.0138040149509115,0.3513068018737312
220,7.333333333333333,4.019889357317889,5.282809840042766,0.37544332015992454
221,7.366666666666666,3.9746123371623803,5.8049465665741735,0.4385781505443583
222,7.4,4.764144709660942,4.567348252768326,0.5867804669167481
223,7.433333333333334,1.9404853819782804,4.2286791775412516,0.7147260928305371
224,7.466666666666667,3.635566125465088,3.359084876963776,0.7384517581988447
