com_x,com_y,com_z,bos_x,bos_y,bos_z
0.0022171342605224226,0.0020530532925359655,0.753272618337344,-0.07773777097463608,-0.08515849709510803,0.03132012486457825
-0.00039539559473914556,0.0028866087396939577,0.7509132735831762,-0.06962818652391434,-0.09577593207359314,0.03230905532836914
-0.005341431562618542,0.007669904980287757,0.7633217693336547,-0.060291044414043427,-0.08868655562400818,0.031786948442459106
-0.01259102344272598,0.014818774532246332,0.7651776783889338,-0.06083843857049942,-0.07989820837974548,0.02823120355606079
-0.021004241244286615,0.019252965078558976,0.7508194105599516,-0.05848131328821182,-0.06494146585464478,0.017308324575424194
-0.03321043315433685,0.022964585037721735,0.7413403342487989,-0.06451550126075745,-0.05671331286430359,0.00324288010597229
-0.04587188663501892,0.031219385063616174,0.7634660488815715,-0.06612028926610947,-0.04356744885444641,0.00023484230041503906
-0.0627791442698048,0.03871751248195607,0.7871516647838775,-0.07155903801321983,-0.017277896404266357,0.00938531756401062
-0.07930152797170222,0.0403633885325924,0.8148427414958193,-0.07806731946766376,-0.014612406492233276,0.01992318034172058
-0.09359918428204393,0.04065426693808648,0.8312737078435957,-0.088947843760252,-0.017176806926727295,0.02371564507484436
-0.10360894999917473,0.04132132432473603,0.8432263918140882,-0.08360041491687298,-0.018354833126068115,0.026856958866119385
-0.10757204207681836,0.04568169479088117,0.8367998514124141,-0.07851007580757141,-0.02555599808692932,0.029273301362991333
-0.10993271729638497,0.04489736839007305,0.838983332662172,-0.06333697959780693,-0.03551843762397766,0.03076377511024475
-0.11266365889259562,0.039139053465858574,0.830182455976804,-0.05957386642694473,-0.04643934965133667,0.029836595058441162
-0.10930682949882038,0.03549605960487037,0.8331658579008552,-0.05278315953910351,-0.07883036136627197,0.03133678436279297
-0.10063606323974744,0.03454412838784597,0.8178458651547791,-0.0467964094132185,-0.1250315010547638,0.02494490146636963
-0.0940977738469198,0.03269213736057281,0.81501902111115,-0.03657711669802666,-0.14112842082977295,0.03435930609703064
-0.0928772007345512,0.026113387605836307,0.804529434314338,-0.015825651586055756,-0.1399100422859192,0.04577934741973877
-0.09096273211461879,0.021090805162024752,0.8069973517489687,0.017293060198426247,-0.13207289576530457,0.05845153331756592
-0.08618948403946172,0.016039855089238893,0.8160957799803825,0.046000462025403976,-0.1288694143295288,0.07780289649963379
-0.08003531862250576,0.01799752444669765,0.8339106035488904,0.07644693553447723,-0.14205533266067505,0.10398657619953156
-0.07554325368055093,0.019113046026998946,0.8268604787126662,0.08805526047945023,-0.14491286873817444,0.10564611852169037
-0.06991772465007277,0.016271211407197422,0.8080923568817876,0.0909600779414177,-0.14172488451004028,0.09348689019680023
-0.06629974518011333,0.013191920426744282,0.7843073119719821,0.08100298792123795,-0.14726625382900238,0.0803987979888916
-0.07005521499862273,0.011665094479598027,0.7637663163164609,0.061596453189849854,-0.16156500577926636,0.06397983431816101
-0.07707923636321098,0.015773664278689245,0.7523465131239223,0.02681994065642357,-0.18820571899414062,0.05389854311943054
-0.08434198783129773,0.021070028513029058,0.7363004479356988,0.0012304820120334625,-0.19428282976150513,0.03991168737411499
-0.08603999766130602,0.027156366624178422,0.7179754368720515,-0.00017827749252319336,-0.1732068955898285,0.016495615243911743
-0.0903861287821044,0.03787121042929669,0.7241098235691745,-0.016309181228280067,-0.13983562588691711,0.005097836256027222
-0.09620039870021163,0.04455666746343334,0.736232113421604,-0.018570713698863983,-0.11530843377113342,0.01109054684638977
-0.10483601223076541,0.050950443131789064,0.7430530883932626,-0.0253368578851223,-0.08475056290626526,0.01913359761238098
-0.11464505706543242,0.056985179483089385,0.7376613754739041,-0.03699469193816185,-0.05978265404701233,0.017310768365859985
-0.12167464993012847,0.06222320630425405,0.7275576853623952,-0.03826122730970383,-0.024259358644485474,0.01557779312133789
-0.12173151880983382,0.06509381488606492,0.7307365812601581,-0.03607149049639702,-0.00449332594871521,0.021167844533920288
-0.12110198770639714,0.06785157510349825,0.7412715342416559,-0.03522457182407379,0.008051291108131409,0.02092641592025757
-0.12114616457813528,0.06576910321750948,0.7609704204144018,-0.028235256671905518,0.020235538482666016,0.02319115400314331
-0.12344431555880012,0.06068783373601975,0.7931925123737702,-0.027896486222743988,0.029141217470169067,0.030596911907196045
-0.12257126795668753,0.05813137994658561,0.8333325203067512,-0.026515163481235504,0.02444988489151001,0.044057220220565796
-0.11997571170970958,0.06092887784364402,0.8585989202863425,-0.030923523008823395,0.017611265182495117,0.04595908522605896
-0.11886672867081496,0.06270962421612072,0.8724923811933046,-0.035856425762176514,0.01130610704421997,0.04458770155906677
-0.11568472397423558,0.0661952454877156,0.8674293115574823,-0.03228077292442322,0.02915319800376892,0.03840482234954834
-0.1169913035727316,0.0689599529068957,0.8713071527340078,-0.02996828407049179,0.04490122199058533,0.031203746795654297
-0.12203304169959918,0.07381989992754433,0.8677599492572967,-0.0365966260433197,0.05813562870025635,0.02406412363052368
-0.12369454147354246,0.07410173350444403,0.8703423675029506,-0.044823482632637024,0.07150742411613464,0.020669639110565186
-0.1271701928508538,0.07459680774519521,0.8461322507871093,-0.0706145353615284,0.07754442095756531,0.011365234851837158
-0.13102965138211684,0.07879320690708774,0.8342932532231011,-0.0972471721470356,0.06931641697883606,0.004501253366470337
-0.13387137071820357,0.08195858472777948,0.8241260990019766,-0.12228802591562271,0.05949237942695618,0.001397460699081421
-0.14244625873222785,0.08234364624305436,0.8391865616203636,-0.1458685826510191,0.05594274401664734,0.008243829011917114
-0.15108243378019462,0.0853240488838124,0.851996840808981,-0.1748721282929182,0.06032437086105347,0.015554428100585938
-0.15471997341962268,0.09122337106094562,0.8653471726243211,-0.18975773826241493,0.06659442186355591,0.023605167865753174
-0.1536258225199035,0.09493011242599896,0.8696656789190025,-0.1917605008929968,0.07773876190185547,0.029884696006774902
-0.15376322287865862,0.09142656723658245,0.87959889099803,-0.20014644041657448,0.07390406727790833,0.03452908992767334
-0.15126665664776673,0.08655136456733108,0.8919348208814537,-0.21057482436299324,0.06517362594604492,0.04066509008407593
-0.14771235846383596,0.07436776712376583,0.9037283705447307,-0.21069302409887314,0.0541594922542572,0.04375430941581726
-0.14466011625143788,0.06533764714515336,0.907027216688279,-0.21945379674434662,0.05352509021759033,0.04271477460861206
-0.13908353631374656,0.0624804297121622,0.9165469928774782,-0.22330759093165398,0.05599498748779297,0.050535649061203
-0.13050444184612198,0.062226637685170734,0.9281410857874859,-0.21838366612792015,0.05862608551979065,0.056381404399871826
-0.11541723461561304,0.06220023830731709,0.9427601715890307,-0.2015341892838478,0.06143289804458618,0.06385490298271179
-0.09793097217397022,0.05926457853406988,0.9593974357651127,-0.19261470809578896,0.06044286489486694,0.07471299171447754
-0.07892825320883783,0.05346266768311941,0.9651208638183528,-0.17537915240973234,0.05153891444206238,0.08237797021865845
-0.0577631158734201,0.04598199632219088,0.966198999747153,-0.1488236729055643,0.05249232053756714,0.08769702911376953
-0.04769118930944191,0.037268688201263375,0.9579376921217927,-0.14178726822137833,0.038946449756622314,0.0946333110332489
-0.03764263165573918,0.027269782446404937,0.9366295933082539,-0.14797799102962017,0.006751447916030884,0.09233170747756958
-0.022792574931536944,0.022352120312311312,0.9307396729787187,-0.1524114776402712,-0.008302509784698486,0.0972374975681305
-0.008910395249083478,0.016121491100839384,0.9238767564296719,-0.16560440883040428,-0.022968828678131104,0.10469955205917358
0.0006820695735113573,0.011377642039329772,0.914375180326482,-0.18882259540259838,-0.03242108225822449,0.11300081014633179
0.005961097228611188,0.009135576345587287,0.8924686037084105,-0.2163821815047413,-0.0396643728017807,0.11890900135040283
0.010943028929653348,0.003489375867510355,0.8664457939645294,-0.2455701669678092,-0.05767260491847992,0.12425509095191956
0.019609264256332512,-0.004753703904408281,0.845082466897144,-0.2678936142474413,-0.08012855052947998,0.12783348560333252
0.027708995734812107,-0.009206606704060748,0.8386598470070028,-0.2800186946988106,-0.09898535907268524,0.13700541853904724
0.03648608302076657,-0.00965846668007553,0.8284674593838308,-0.28966524824500084,-0.11933547258377075,0.14444664120674133
0.04671805837462025,-0.010473058797338956,0.8260453114586491,-0.2863491028547287,-0.1411133110523224,0.1482941061258316
0.052072026155969134,-0.014258943017451994,0.8205305069364524,-0.2840343490242958,-0.15204361081123352,0.15561920404434204
0.05606949615382378,-0.020088328308956592,0.8091802288127199,-0.27932286262512207,-0.15719586610794067,0.15886548161506653
0.06036942384095601,-0.02718305485222929,0.7997130873382732,-0.26399971544742584,-0.14423397183418274,0.150043323636055
0.06645178664275393,-0.03371131384885438,0.8001335241140857,-0.24379060044884682,-0.12611831724643707,0.1375988870859146
0.07352555298837282,-0.037887349404314506,0.8020719861471525,-0.21249783039093018,-0.1119409054517746,0.11861330270767212
0.08179525691334918,-0.040350314686375274,0.8023135974522556,-0.17102649062871933,-0.09268435835838318,0.10049557685852051
0.09305931147468346,-0.041934346127253705,0.802822592245635,-0.13291114382445812,-0.07554160058498383,0.08175033330917358
0.10519090987822062,-0.04508193532625833,0.8109490059075813,-0.09691684320569038,-0.07514318823814392,0.07355451583862305
0.11697720830799428,-0.04816624099208463,0.816572294344184,-0.056305721402168274,-0.08013749122619629,0.0634499192237854
0.12254668666470434,-0.051031707179161806,0.8161226926311369,-0.024838019162416458,-0.09017449617385864,0.05221715569496155
0.12547370169752384,-0.05324904732806707,0.8139789528423739,0.0005374327301979065,-0.09278127551078796,0.04226177930831909
0.12751933809730312,-0.05390758357381306,0.8146745134104963,0.015708621591329575,-0.09573397040367126,0.03523683547973633
0.13213340190629805,-0.05368830915740741,0.8100627486103323,0.030691467225551605,-0.09840303659439087,0.02648705244064331
0.1344323173646004,-0.05269789698944296,0.8117193239991382,0.043510083109140396,-0.09249645471572876,0.019003331661224365
0.13385326437732223,-0.05112285665286483,0.8099343532836561,0.04508283734321594,-0.08816298842430115,0.010659754276275635
0.13147720054432907,-0.04914885932399381,0.8087652386837109,0.04004913195967674,-0.09713861346244812,0.0032598674297332764
0.1271220313204873,-0.047699840094453536,0.8123349980000525,0.035507041960954666,-0.10164940357208252,0.003483116626739502
0.12150277787599192,-0.04813683555331281,0.8192084541243889,0.030154344625771046,-0.10004943609237671,0.010466933250427246
0.12047996688834442,-0.048910532138680886,0.8291963049160537,0.0338903833180666,-0.09879738092422485,0.019113093614578247
0.12060100680557628,-0.0503025770828288,0.8415119355724703,0.031303826719522476,-0.10683205723762512,0.027260124683380127
0.12076100218760709,-0.056267031802926,0.8475986344519482,0.03214173577725887,-0.12111407518386841,0.027126550674438477
0.12056714258687472,-0.061374970052831906,0.8482373803213076,0.03365810215473175,-0.13208946585655212,0.023724853992462158
0.11916551739778568,-0.06569579435933019,0.8512670688731694,0.035198673605918884,-0.13274934887886047,0.020403116941452026
0.12035712215208234,-0.06657762123692419,0.8535561321884074,0.0409010648727417,-0.1316889226436615,0.015802592039108276
0.12188009146641017,-0.06582077222485695,0.853142883444345,0.04798736609518528,-0.12898850440979004,0.012972533702850342
