Frame,Timestamp,torque,jerk
125,4.166666666666667,12.9282201829049,296426.4310937524
126,4.2,11.75488496505449,365128.8131172762
127,4.233333333333333,13.872406042151004,261514.84446525938
128,4.266666666666667,16.559465326572102,356279.6815941959
129,4.3,19.407110402898677,400131.476059433
130,4.333333333333333,22.22205329172575,352272.4452703317
131,4.366666666666666,23.355130049467768,266991.92112376227
132,4.4,21.37613678726067,277192.07854193234
133,4.433333333333334,17.721679236891703,179171.40590273117
134,4.466666666666667,16.154387647604857,146938.9635476194
135,4.5,17.0089284138084,189646.5365425875
136,4.533333333333333,19.25931617815042,293838.8461503129
137,4.566666666666666,23.913675089696245,312398.68407801585
138,4.6,28.09203140495314,349835.24421128654
139,4.633333333333334,27.87077982969373,483483.2546057488
140,4.666666666666667,25.392662368429647,505958.07660356554
141,4.7,23.022036935035377,408508.2340410945
142,4.733333333333333,18.339335214454227,422471.8422531999
143,4.766666666666667,14.963712868657003,368886.7593726572
144,4.8,13.148792287293881,271816.5543546973
145,4.833333333333333,12.320165659661594,274728.76865170186
146,4.866666666666666,13.060037598273572,288395.9022873421
147,4.9,14.373558575807909,234346.68656651705
148,4.933333333333334,14.3868092386108,284748.7238529754
149,4.966666666666667,15.818943359148516,287848.22763633914
150,5.0,16.50538399781592,332218.49794611835
151,5.033333333333333,18.056582595423045,363327.42541326105
152,5.066666666666666,20.558503247528073,367703.69187136396
153,5.1,20.267787769406674,353547.8633676856
154,5.133333333333334,19.690548340321634,292067.5516297682
155,5.166666666666667,18.4837745809619,187985.81630351103
156,5.2,14.636354488623615,136898.22038914572
157,5.233333333333333,11.601171245425755,135282.127403417
158,5.266666666666667,12.522501387452015,145964.00502715952
159,5.3,14.350843337071254,166449.85320757772
160,5.333333333333333,16.590648012537695,168305.41062276732
161,5.366666666666666,17.117122091877267,277867.8076150175
162,5.4,16.216370883773486,296444.6325718265
163,5.433333333333334,14.779316115564797,251338.4681627017
164,5.466666666666667,12.830656587677698,230825.79697534503
165,5.5,11.098431414510975,212805.33782990687
166,5.533333333333333,11.070024631344685,63638.68274528461
167,5.566666666666666,10.568832515409582,41189.901875155956
168,5.6,9.851056705071182,63480.581155931075
169,5.633333333333334,9.138311515174426,65021.35685501022
170,5.666666666666667,7.999673271461971,63785.260970124495
171,5.7,7.270118520738684,59880.676734568355
172,5.733333333333333,6.460383998047635,54681.225355458024
173,5.766666666666667,6.468676081567807,27108.930142839217
174,5.8,6.689365405359267,40409.21338817334
175,5.833333333333333,7.720838822564664,53711.22880486469
176,5.866666666666666,10.280389883446954,70240.15648258351
177,5.9,13.195030570076876,83725.47289548462
178,5.933333333333334,14.807344831985862,115230.27397679552
179,5.966666666666667,15.846694906091894,106955.7665067022
180,6.0,15.959625646033112,94872.61178624243
181,6.033333333333333,14.357656235402857,79063.7416420997
182,6.066666666666666,12.863504705981246,69826.18307601837
183,6.1,13.686833022397593,235795.94211190613
184,6.133333333333334,17.05996929602997,919193.5479021032
185,6.166666666666667,25.155294552028842,1296159.3006181356
186,6.2,25.345958383950837,4573484.579997944
187,6.233333333333333,32.05335578938671,4577372.637057761
188,6.266666666666667,32.329236662454164,5114001.7063224865
189,6.3,28.071637912876334,4481580.062708876
190,6.333333333333333,18.918807130775875,4117263.230292643
191,6.366666666666666,19.203827705074048,854846.1361195414
192,6.4,13.158328682873327,841643.3049901854
193,6.433333333333334,11.219983678242688,122707.86004731021
194,6.466666666666667,10.874115573423754,69998.27307589157
195,6.5,11.491362805058225,59127.43654670683
196,6.533333333333333,10.48859708809604,56450.703166151376
197,6.566666666666666,9.590588550053607,59804.638917427204
198,6.6,9.331085149564371,67157.33001917349
199,6.633333333333334,10.561253962511287,96268.93939639394
200,6.666666666666667,11.883567122582992,138468.30287016052
201,6.7,14.88272981351427,144546.77880110123
202,6.733333333333333,15.511277065993749,170304.55376188311
203,6.766666666666667,15.117809440286006,172630.69712776
204,6.8,14.108805589148863,222678.63820503015
205,6.833333333333333,14.632783412297107,195477.8568977204
206,6.866666666666666,12.516520488048632,496200.84446070704
207,6.9,14.6964125051547,646626.5981069902
208,6.933333333333334,19.39491798634443,627037.4032784717
209,6.966666666666667,22.36546933076677,624101.3918398025
210,7.0,21.362711818886602,643108.2600575528
211,7.033333333333333,20.86900668888648,329701.24473952095
212,7.066666666666666,17.250330171748708,149319.90632674654
213,7.1,12.11770027668078,142885.57624576247
214,7.133333333333334,8.25942719162822,61995.55222294247
215,7.166666666666667,6.939696364928468,29776.673107980256
216,7.2,6.200047034274595,27998.469299377284
217,7.233333333333333,6.021161656770052,30783.887319582853
218,7.266666666666667,6.335659269169943,30190.108777380712
219,7.3,6.4805491444057255,49847.94105042117
220,7.333333333333333,8.899389071888246,69007.84873756385
221,7.366666666666666,11.567917081616153,80906.01357628814
222,7.4,10.257849035465787,74171.33996199536
223,7.433333333333334,0.0,0.0
224,7.466666666666667,0.0,0.0
